"LOCATION","Country","SEX","Sex","AGE","Age","VAR","Variant","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","TT","All persons","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,252738.6,,
"USA","United States","TT","All persons","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,253778.7,,
"CHN","China (People's Republic of)","MA","Males","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,432100,,
"CHN","China (People's Republic of)","MA","Males","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,425714.9,,
"CHN","China (People's Republic of)","MA","Males","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,420062.8,,
"CHN","China (People's Republic of)","MA","Males","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,414826.2,,
"CHN","China (People's Republic of)","MA","Males","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,410310.8,,
"CHN","China (People's Republic of)","MA","Males","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,406454.5,,
"CHN","China (People's Republic of)","MA","Males","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,403160,,
"CHN","China (People's Republic of)","MA","Males","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,400372.8,,
"CHN","China (People's Republic of)","FE","Females","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,380512.9,,
"CHN","China (People's Republic of)","FE","Females","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,374390.5,,
"CHN","China (People's Republic of)","FE","Females","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,368990.7,,
"CHN","China (People's Republic of)","FE","Females","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,364334.3,,
"CHN","China (People's Republic of)","FE","Females","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,360364.1,,
"CHN","China (People's Republic of)","FE","Females","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,357024,,
"CHN","China (People's Republic of)","FE","Females","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,354209.6,,
"CHN","China (People's Republic of)","FE","Females","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,351860.3,,
"CHN","China (People's Republic of)","TT","All persons","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,812616.6,,
"CHN","China (People's Republic of)","TT","All persons","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,800107.8,,
"CHN","China (People's Republic of)","TT","All persons","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,789053.5,,
"CHN","China (People's Republic of)","TT","All persons","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,779163.1,,
"CHN","China (People's Republic of)","TT","All persons","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,770678.2,,
"CHN","China (People's Republic of)","TT","All persons","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,763481.3,,
"CHN","China (People's Republic of)","TT","All persons","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,757370.9,,
"CHN","China (People's Republic of)","TT","All persons","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,752233,,
"IND","India","MA","Males","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,568112.9,,
"IND","India","MA","Males","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,567886.1,,
"IND","India","MA","Males","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,567591,,
"IND","India","MA","Males","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,566706.9,,
"IND","India","MA","Males","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,565819.1,,
"IND","India","MA","Males","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,564923.9,,
"IND","India","MA","Males","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,564023.5,,
"IND","India","MA","Males","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,563110.1,,
"IND","India","FE","Females","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,528949.3,,
"IND","India","FE","Females","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,528649.3,,
"IND","India","FE","Females","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,528272.7,,
"IND","India","FE","Females","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,527652.9,,
"IND","India","FE","Females","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,527008.1,,
"IND","India","FE","Females","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,526313.9,,
"IND","India","FE","Females","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,525549.4,,
"IND","India","FE","Females","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,524701.2,,
"IND","India","TT","All persons","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,1097063,,
"IND","India","TT","All persons","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,1096536,,
"IND","India","TT","All persons","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,1095864,,
"IND","India","TT","All persons","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,1094360,,
"IND","India","TT","All persons","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,1092828,,
"IND","India","TT","All persons","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,1091239,,
"IND","India","TT","All persons","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,1089574,,
"IND","India","TT","All persons","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,1087811,,
"IDN","Indonesia","MA","Males","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,106763.7,,
"IDN","Indonesia","MA","Males","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,106961.9,,
"IDN","Indonesia","MA","Males","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,107121.7,,
"IDN","Indonesia","MA","Males","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,107189.4,,
"IDN","Indonesia","MA","Males","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,107234.8,,
"IDN","Indonesia","MA","Males","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,107250.5,,
"IDN","Indonesia","MA","Males","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,107229.8,,
"IDN","Indonesia","MA","Males","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,107168.5,,
"IDN","Indonesia","FE","Females","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,103970.7,,
"IDN","Indonesia","FE","Females","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,104052.7,,
"IDN","Indonesia","FE","Females","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,104102.1,,
"IDN","Indonesia","FE","Females","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,104139.7,,
"IDN","Indonesia","FE","Females","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,104155.4,,
"IDN","Indonesia","FE","Females","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,104140.1,,
"IDN","Indonesia","FE","Females","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,104085.1,,
"IDN","Indonesia","FE","Females","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,103985.2,,
"IDN","Indonesia","TT","All persons","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,210734.7,,
"IDN","Indonesia","TT","All persons","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,211014.9,,
"IDN","Indonesia","TT","All persons","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,211223.8,,
"IDN","Indonesia","TT","All persons","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,211329.4,,
"IDN","Indonesia","TT","All persons","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,211390.6,,
"IDN","Indonesia","TT","All persons","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,211391.1,,
"IDN","Indonesia","TT","All persons","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,211315.2,,
"IDN","Indonesia","TT","All persons","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,211153.7,,
"LVA","Latvia","MA","Males","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,486.601,,
"LVA","Latvia","MA","Males","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,482.267,,
"LVA","Latvia","MA","Males","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,478.775,,
"LVA","Latvia","MA","Males","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,475.289,,
"LVA","Latvia","MA","Males","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,472.541,,
"LVA","Latvia","MA","Males","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,470.608,,
"LVA","Latvia","MA","Males","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,469.58,,
"LVA","Latvia","MA","Males","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,469.465,,
"LVA","Latvia","FE","Females","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,489.051,,
"LVA","Latvia","FE","Females","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,483.461,,
"LVA","Latvia","FE","Females","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,478.651,,
"LVA","Latvia","FE","Females","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,474.501,,
"LVA","Latvia","FE","Females","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,470.98,,
"LVA","Latvia","FE","Females","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,468.209,,
"LVA","Latvia","FE","Females","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,466.314,,
"LVA","Latvia","FE","Females","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,465.329,,
"LVA","Latvia","TT","All persons","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,975.664,,
"LVA","Latvia","TT","All persons","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,965.735,,
"LVA","Latvia","TT","All persons","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,957.426,,
"LVA","Latvia","TT","All persons","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,949.799,,
"LVA","Latvia","TT","All persons","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,943.535,,
"LVA","Latvia","TT","All persons","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,938.83,,
"LVA","Latvia","TT","All persons","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,935.902,,
"LVA","Latvia","TT","All persons","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,934.794,,
"ZAF","South Africa","MA","Males","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,21780.79,,
"ZAF","South Africa","MA","Males","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,21812.63,,
"ZAF","South Africa","MA","Males","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,21849.5,,
"ZAF","South Africa","MA","Males","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,21867.65,,
"ZAF","South Africa","MA","Males","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,21891.1,,
"ZAF","South Africa","MA","Males","D199G501","Population (hist&proj) 15-64","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,21919.77,,
